86	1090	1
86	1095	-1
86	1110	-1
86	1113	-1
86	1115	1
86	1118	1
86	1127	1
86	1132	1
86	1133	1
86	1137	-1
86	1150	-1
86	1157	-1
86	1168	1
86	1179	-1
86	1181	1
86	1187	-1
86	1192	1
86	1197	-1
86	1202	1
86	1209	-1
86	1212	-1
86	1223	1
86	1237	-1
86	1253	1
86	1255	-1
86	1261	1
86	1264	1
86	1271	1
86	1273	1
86	1277	1
86	1285	-1
86	1288	1
86	1289	1
86	1294	1
86	1306	1
86	1311	-1
86	1314	1
86	1315	-1
86	1327	1
86	1329	1
86	1345	1
86	1347	1
86	1348	1
86	1375	1
86	1380	1
86	1390	-1
86	1391	1
86	1408	1
86	1410	1
86	1415	1
86	1419	-1
86	1424	-1
86	1425	1
86	1442	1
86	1450	1
86	1451	-1
87	607	-1
88	607	-1
89	310	-1
89	611	1
89	943	-1
90	820	-1
91	351	1
91	369	-1
91	1251	-1
91	1356	-1
91	1458	1
92	607	-1
93	393	1
94	611	-1
95	700	-1
95	740	1
95	831	-1
95	1341	-1
95	1357	-1
96	368	1
97	467	-1
97	553	-1
97	611	1
97	680	-1
97	1036	-1
97	1082	1
98	297	1
99	218	1
99	1143	1
100	852	-1
101	534	1
101	611	1
102	467	1
102	472	1
102	680	1
103	607	-1
104	865	1
104	1419	1
105	607	-1
106	611	1
106	1036	-1
107	629	-1
107	680	-1
108	611	-1
108	852	-1
108	1082	1
108	1158	-1
108	1321	1
109	611	1
109	1424	-1
110	611	1
110	852	-1
110	1025	1
111	611	1
112	865	1
112	1419	1
113	607	-1
114	498	-1
114	611	1
114	823	-1
114	1063	-1
114	1364	-1
114	1373	-1
115	383	1
115	440	1
115	594	1
115	1151	1
116	680	-1
117	237	-1
118	1036	-1
118	1163	-1
119	1088	-1
120	436	-1
120	611	1
120	680	1
121	678	1
122	472	1
122	680	1
122	852	-1
122	1201	1
122	1424	1
123	854	1
124	611	1
124	899	1
125	467	1
125	680	1
126	215	1
126	472	-1
126	680	1
126	865	1
126	1339	-1
126	1419	1
127	1440	1
128	753	1
128	1424	1
129	1449	-1
130	214	-1
130	407	-1
130	508	-1
130	520	-1
130	541	-1
130	583	-1
130	699	-1
130	781	-1
130	815	-1
130	838	-1
130	876	-1
130	985	-1
130	1036	-1
130	1335	-1
131	225	1
131	611	1
132	344	1
132	368	1
132	467	-1
132	611	1
132	680	-1
132	1036	-1
132	1354	1
132	1424	-1
133	854	1
134	607	-1
135	303	-1
135	467	-1
135	611	-1
135	678	1
135	1424	1
136	390	-1
136	611	1
136	678	-1
136	852	-1
136	1100	-1
137	344	1
137	362	-1
137	368	1
137	655	-1
137	749	-1
137	903	-1
137	1354	1
138	852	1
139	680	1
140	740	-1
141	1201	1
141	1440	1
142	472	-1
142	680	1
142	1340	-1
143	611	1
143	852	-1
143	1025	1
144	852	1
145	467	-1
145	472	1
145	680	-1
145	852	1
145	1424	-1
146	749	-1
146	1424	1
147	632	-1
147	1424	1
148	865	1
148	1419	1
149	896	1
150	170	-1
150	224	1
150	238	1
150	363	1
150	388	1
150	406	-1
150	559	-1
150	609	1
150	611	1
150	636	1
150	1101	1
150	1201	-1
150	1432	1
150	1449	-1
151	1440	-1
152	865	1
152	1297	1
152	1419	1
153	611	1
153	882	1
153	1332	-1
154	611	1
155	611	1
156	611	1
156	1059	-1
157	611	1
157	852	-1
157	1318	-1
158	680	1
158	740	1
158	820	-1
159	611	1
159	680	-1
159	1036	1
160	467	1
160	611	1
160	680	1
160	1342	1
160	1424	-1
161	611	-1
161	852	1
161	1103	-1
162	534	1
162	611	1
163	577	1
163	611	1
164	175	-1
165	611	1
165	971	-1
166	680	1
167	613	1
168	1103	-1
169	611	1
169	882	-1
171	611	1
172	1449	-1
173	1036	-1
174	502	-1
175	187	-1
175	221	-1
175	296	-1
175	460	-1
175	991	-1
175	1134	-1
175	1173	-1
175	1198	-1
175	1216	-1
176	200	-1
177	680	1
178	368	1
178	1354	1
179	518	1
179	1341	1
180	467	-1
180	472	1
180	680	-1
180	852	1
180	1424	-1
181	611	-1
181	854	1
181	1082	1
181	1158	1
181	1321	1
181	1397	1
182	678	-1
182	865	1
182	1419	1
183	1449	1
184	358	1
185	215	-1
185	467	-1
185	740	-1
186	544	1
188	820	-1
188	882	1
189	544	1
190	1354	1
191	611	1
192	467	1
192	472	1
192	680	1
193	1440	1
194	1305	1
195	611	1
195	899	1
196	467	1
196	749	1
196	941	1
196	1020	-1
197	215	1
197	483	1
197	680	1
197	1337	-1
198	1232	1
199	611	1
199	1031	-1
199	1424	1
200	418	-1
200	761	-1
200	929	-1
200	1083	-1
201	1440	1
202	378	-1
202	1341	-1
202	1401	-1
203	1440	1
204	607	-1
205	310	-1
205	611	1
206	215	1
206	483	1
206	680	1
206	1337	-1
207	472	1
207	629	-1
207	680	1
207	912	1
208	467	1
208	694	1
209	709	-1
209	812	-1
210	680	-1
210	820	-1
211	611	1
211	680	1
211	1342	1
212	406	1
212	559	1
212	607	-1
212	702	-1
213	611	1
213	680	1
213	1342	1
214	611	-1
215	242	-1
215	268	1
215	322	-1
215	346	1
215	366	1
215	432	-1
215	458	-1
215	472	1
215	480	1
215	550	1
215	566	-1
215	616	-1
215	651	-1
215	741	1
215	747	-1
215	840	1
215	843	1
215	873	1
215	914	-1
215	958	1
215	994	1
215	997	1
215	1018	1
215	1034	1
215	1046	1
215	1060	-1
215	1144	1
215	1168	1
215	1189	1
215	1222	1
215	1228	-1
215	1231	1
215	1311	-1
215	1315	-1
215	1329	1
216	611	1
216	680	-1
216	1036	1
216	1424	-1
217	611	1
217	680	1
217	1342	1
218	300	1
218	385	1
218	462	-1
218	504	-1
218	579	1
218	667	1
218	696	-1
218	703	-1
218	719	1
218	804	1
218	972	1
218	1008	-1
218	1139	1
218	1143	1
218	1177	1
218	1202	1
218	1271	1
218	1283	1
218	1444	1
219	234	-1
219	526	-1
219	611	1
219	775	-1
219	945	-1
219	959	-1
219	1299	-1
219	1390	-1
219	1394	-1
219	1417	-1
220	680	-1
222	865	1
222	1419	1
223	611	1
223	680	-1
223	1120	1
225	542	1
225	547	1
225	578	1
225	611	1
226	609	-1
226	1341	-1
227	472	-1
227	611	1
227	680	1
228	1440	1
229	852	1
230	943	-1
231	863	-1
231	882	-1
232	611	1
232	1036	-1
233	1052	1
233	1423	-1
234	611	1
234	680	1
234	852	1
234	1424	-1
235	611	1
236	368	1
237	262	-1
238	1449	-1
239	740	-1
240	611	1
240	680	-1
240	1120	1
241	1036	-1
242	852	1
242	1088	-1
242	1332	-1
243	1036	-1
244	611	-1
244	852	1
244	1103	-1
245	611	1
245	829	-1
246	749	1
247	467	-1
247	534	1
247	611	1
248	865	1
248	1419	1
249	1341	-1
250	611	-1
250	740	-1
250	852	-1
250	1424	-1
251	740	-1
252	467	-1
252	611	1
252	678	1
252	680	-1
253	852	1
254	553	-1
254	1449	1
255	680	1
256	1036	-1
257	607	-1
258	607	-1
259	1036	-1
259	1229	-1
260	467	-1
260	472	-1
260	680	-1
260	1424	-1
261	1389	1
263	1389	1
264	1162	-1
265	1103	-1
266	467	1
266	553	-1
266	611	1
266	852	1
267	740	-1
267	852	1
267	1341	-1
268	472	-1
268	680	1
268	865	1
268	1339	-1
268	1419	1
269	611	1
269	852	1
269	1341	1
270	611	1
270	680	1
270	806	1
270	1181	1
270	1424	1
271	1341	1
272	472	-1
272	680	1
272	826	1
273	678	-1
274	611	1
275	852	1
276	368	-1
276	740	-1
276	1082	1
276	1321	1
276	1341	-1
277	1103	-1
278	941	1
279	1036	-1
280	1341	-1
280	1449	1
281	1072	1
282	472	-1
282	680	1
282	826	1
283	467	1
283	472	-1
283	611	1
283	680	1
283	826	1
283	852	-1
283	1036	1
284	543	1
284	1424	1
285	467	1
285	749	1
285	941	1
285	1020	-1
286	1049	1
287	1341	-1
288	375	-1
288	611	1
288	1424	-1
289	375	-1
289	1424	-1
290	865	1
290	1419	1
291	611	1
291	736	1
292	638	-1
293	865	1
293	1419	1
294	1036	-1
296	476	1
296	677	1
296	778	1
298	680	1
298	1341	-1
298	1389	1
299	632	-1
299	1424	1
301	611	1
302	1354	1
303	1030	-1
303	1052	1
303	1261	-1
304	1232	1
305	611	1
305	680	1
305	852	-1
305	1069	1
306	467	1
306	749	1
306	941	1
306	1020	-1
307	1449	-1
308	740	1
308	1341	1
308	1424	1
309	680	1
310	430	-1
310	442	-1
310	560	-1
310	752	-1
310	783	-1
310	810	-1
310	891	-1
310	897	-1
310	925	-1
310	942	-1
310	1192	1
310	1278	-1
310	1382	-1
311	740	-1
311	852	1
312	609	-1
312	611	1
312	903	-1
312	1424	-1
313	472	-1
313	680	1
313	912	-1
314	865	1
314	1419	1
315	852	1
316	680	1
316	854	1
317	844	1
317	1449	1
318	941	1
319	680	1
319	1036	-1
319	1341	1
320	611	1
321	852	1
322	852	1
322	1088	-1
322	1332	-1
323	680	-1
324	467	1
324	472	-1
324	694	1
324	852	-1
324	912	-1
324	1339	-1
325	611	1
325	680	1
325	1342	1
326	611	1
326	1341	1
326	1368	1
326	1372	-1
327	930	1
328	1269	-1
329	607	-1
330	1036	-1
331	506	-1
331	611	-1
331	704	-1
332	368	1
333	611	1
333	736	1
335	467	-1
335	1256	-1
336	467	-1
336	1036	-1
336	1321	1
337	930	-1
337	1332	-1
337	1424	1
337	1449	1
338	970	1
339	1449	1
340	629	-1
340	680	1
340	852	-1
340	865	1
340	912	1
340	1419	1
341	749	1
341	820	-1
342	740	-1
342	852	1
342	1341	-1
343	611	1
343	1367	-1
344	444	1
344	784	1
344	809	1
344	847	1
344	859	1
344	928	1
344	1153	1
344	1164	1
344	1178	1
345	467	1
345	611	1
345	680	1
345	1342	1
345	1424	-1
346	472	-1
346	680	1
346	865	1
346	1339	-1
346	1419	1
347	611	1
347	680	-1
347	1036	1
348	1446	1
349	1341	-1
350	472	-1
350	680	1
350	912	-1
352	467	1
352	694	1
353	680	1
353	922	1
354	467	1
354	472	-1
354	694	1
354	852	-1
354	912	-1
354	1339	-1
355	680	1
356	611	1
356	1031	-1
356	1424	1
357	680	1
357	1341	-1
357	1389	1
358	611	1
358	1412	1
359	1339	-1
360	1052	-1
360	1424	1
361	1088	-1
361	1332	-1
362	1153	-1
363	406	-1
363	559	-1
363	609	1
363	611	1
363	1201	-1
363	1449	-1
364	577	1
364	611	1
365	611	1
365	922	1
366	483	1
366	680	1
366	1337	-1
367	903	-1
368	376	1
368	409	1
368	413	-1
368	535	-1
368	584	1
368	611	1
368	658	1
368	681	1
368	808	-1
368	809	1
368	852	1
368	859	1
368	910	-1
368	928	1
368	960	-1
368	1005	1
368	1153	1
368	1164	1
368	1221	1
368	1354	1
370	1341	-1
371	611	-1
372	467	-1
372	609	-1
372	611	-1
372	749	1
372	1052	-1
373	678	-1
374	412	-1
374	543	-1
375	411	-1
375	475	-1
375	545	-1
375	688	-1
376	1354	1
377	467	1
377	982	-1
378	558	-1
378	611	1
378	786	-1
378	852	1
378	950	-1
378	954	-1
378	1187	-1
378	1399	-1
378	1403	-1
379	820	-1
380	1052	1
380	1423	-1
381	611	1
381	680	-1
381	1120	1
382	467	-1
382	680	-1
384	680	1
384	1036	-1
385	1424	1
386	472	-1
386	680	1
386	912	-1
387	852	-1
387	1424	-1
388	1449	-1
389	412	-1
389	543	-1
390	611	1
390	678	-1
390	852	-1
391	740	-1
391	852	1
391	1341	-1
392	611	1
394	941	1
394	1103	-1
394	1341	1
395	412	-1
396	941	1
396	1103	-1
396	1341	1
397	941	1
397	1103	1
398	629	-1
399	1424	-1
400	740	-1
400	852	1
400	1341	-1
401	680	1
402	1036	-1
402	1232	1
402	1339	1
402	1424	1
403	1351	1
404	740	-1
404	852	1
404	1341	-1
405	941	1
406	527	1
406	559	1
406	691	1
406	722	1
406	724	1
406	762	1
406	827	1
406	865	-1
406	923	1
406	980	1
406	987	1
406	1042	1
406	1084	1
406	1223	1
406	1314	1
406	1327	1
406	1419	-1
406	1432	-1
407	749	1
408	852	1
410	1440	1
411	611	1
411	1424	-1
412	417	-1
412	437	-1
412	549	-1
412	589	-1
412	683	-1
412	1187	-1
412	1282	-1
413	740	-1
413	1082	1
413	1321	1
413	1341	-1
414	613	1
414	930	-1
415	1449	1
416	467	1
416	680	-1
416	1424	1
419	611	1
419	758	1
420	1036	-1
421	611	1
421	1341	1
421	1368	1
421	1372	-1
422	852	1
423	740	-1
423	852	1
423	1341	-1
424	611	1
424	829	-1
425	611	1
425	1341	1
427	852	1
428	472	1
428	611	-1
428	678	-1
428	680	1
428	852	-1
428	912	1
428	1341	-1
428	1424	-1
429	852	1
430	611	1
431	467	-1
431	472	-1
431	680	-1
431	1424	-1
432	467	-1
432	740	-1
433	1059	-1
434	1036	-1
434	1232	1
434	1339	1
434	1424	1
435	941	1
436	635	-1
436	715	-1
436	971	-1
436	1035	-1
436	1081	-1
436	1295	-1
438	467	-1
438	611	1
438	1052	-1
439	852	1
441	1449	-1
442	611	1
443	611	-1
444	611	1
444	852	1
444	1164	-1
444	1354	1
445	854	1
446	740	-1
447	611	1
447	613	1
447	852	1
447	930	1
447	1229	-1
448	1339	1
449	467	-1
449	680	1
450	611	1
450	1059	-1
451	1020	-1
452	1036	-1
453	852	1
454	941	1
455	467	-1
455	680	1
456	467	-1
456	553	-1
456	611	1
456	680	-1
456	1036	-1
456	1082	1
457	1449	1
458	611	1
459	941	1
461	483	1
461	611	1
461	740	1
461	1036	1
461	1201	-1
461	1449	-1
463	680	1
464	607	-1
465	678	-1
465	946	-1
465	1067	-1
465	1440	-1
466	467	1
466	749	1
466	941	1
466	1020	-1
467	478	-1
467	491	1
467	494	-1
467	496	-1
467	526	-1
467	562	-1
467	575	-1
467	582	-1
467	585	-1
467	586	-1
467	591	-1
467	592	-1
467	597	1
467	602	-1
467	624	1
467	627	-1
467	628	-1
467	631	-1
467	643	-1
467	663	1
467	666	-1
467	669	-1
467	675	-1
467	679	-1
467	680	-1
467	687	-1
467	689	-1
467	690	-1
467	701	1
467	711	-1
467	737	-1
467	745	-1
467	747	-1
467	770	-1
467	775	-1
467	816	1
467	817	1
467	821	-1
467	835	-1
467	842	-1
467	859	-1
467	868	1
467	875	-1
467	886	-1
467	887	-1
467	888	1
467	894	-1
467	914	-1
467	920	-1
467	959	-1
467	963	-1
467	978	-1
467	986	-1
467	993	-1
467	1025	1
467	1030	-1
467	1048	-1
467	1071	-1
467	1075	-1
467	1080	-1
467	1091	-1
467	1104	-1
467	1107	-1
467	1125	-1
467	1127	-1
467	1137	1
467	1142	-1
467	1157	-1
467	1179	-1
467	1195	-1
467	1196	-1
467	1209	-1
467	1212	-1
467	1228	-1
467	1233	-1
467	1241	-1
467	1247	-1
467	1255	-1
467	1256	-1
467	1261	-1
467	1285	-1
467	1287	1
467	1302	-1
467	1321	1
467	1324	1
467	1328	1
467	1352	1
467	1362	1
467	1381	1
467	1388	-1
467	1393	-1
467	1404	1
467	1415	1
467	1416	1
467	1417	-1
467	1418	1
467	1447	-1
468	472	1
468	680	1
468	852	-1
468	1201	1
468	1424	1
469	740	-1
469	852	1
469	1341	-1
470	611	1
470	852	-1
470	1424	-1
471	941	1
471	1103	1
472	490	1
472	511	-1
472	572	-1
472	580	-1
472	601	-1
472	627	1
472	644	-1
472	680	-1
472	682	-1
472	711	-1
472	746	-1
472	769	1
472	785	-1
472	813	-1
472	816	1
472	826	-1
472	835	1
472	840	-1
472	842	1
472	843	-1
472	867	-1
472	869	-1
472	870	1
472	873	-1
472	881	-1
472	888	-1
472	894	1
472	958	-1
472	970	-1
472	997	-1
472	1018	-1
472	1034	-1
472	1040	-1
472	1046	-1
472	1048	1
472	1093	1
472	1097	-1
472	1104	-1
472	1150	1
472	1154	1
472	1157	1
472	1171	1
472	1179	1
472	1188	1
472	1189	-1
472	1195	-1
472	1197	1
472	1209	1
472	1212	1
472	1222	-1
472	1237	1
472	1241	-1
472	1247	-1
472	1255	1
472	1264	1
472	1285	1
472	1307	1
472	1311	-1
472	1315	-1
472	1324	-1
472	1334	-1
472	1340	-1
472	1342	-1
472	1346	1
472	1362	-1
472	1379	-1
472	1381	-1
472	1393	-1
472	1398	-1
472	1442	-1
473	1424	1
474	1199	1
474	1424	1
475	611	1
475	1424	-1
477	740	-1
478	611	1
478	848	-1
478	1395	-1
479	852	1
480	1424	1
481	1269	-1
482	1103	-1
483	927	1
483	1144	1
483	1231	1
484	1269	-1
485	865	1
485	1419	1
486	678	-1
487	896	1
488	611	1
489	852	1
490	912	-1
491	611	1
491	680	1
491	1342	1
491	1424	-1
492	865	1
492	1419	1
493	740	-1
494	611	1
494	848	-1
494	1395	-1
495	1058	-1
496	607	-1
497	740	1
498	611	1
498	852	-1
498	865	-1
498	1063	-1
498	1419	-1
499	577	1
499	611	1
500	1339	-1
501	740	-1
501	852	1
501	1341	-1
502	791	-1
502	1117	-1
502	1366	-1
502	1400	-1
503	632	-1
503	1424	1
504	680	1
504	1143	1
505	740	-1
505	921	1
507	852	1
508	1232	1
509	531	-1
510	611	-1
510	852	-1
510	1082	1
510	1158	-1
510	1321	1
511	680	1
511	912	-1
512	613	1
512	930	-1
513	846	-1
514	844	1
514	1449	1
515	740	-1
515	852	1
516	1332	-1
517	531	-1
518	611	1
518	852	-1
519	1440	1
521	1082	1
521	1449	1
522	1449	1
523	1036	-1
524	611	1
524	852	-1
524	1025	1
525	1036	-1
526	611	1
526	680	1
526	852	1
526	865	1
526	1419	1
527	559	1
528	611	1
528	852	-1
528	1318	-1
529	1059	-1
530	1440	1
531	645	-1
531	1062	-1
532	820	-1
533	1341	-1
534	565	1
534	611	1
534	981	1
535	740	-1
535	1082	1
535	1321	1
535	1341	-1
536	740	-1
536	852	1
537	611	-1
537	740	1
538	680	1
538	1229	-1
539	611	1
539	971	-1
540	607	-1
542	611	1
543	589	-1
543	793	-1
543	819	-1
543	1006	-1
543	1054	-1
543	1187	1
544	551	1
544	700	1
544	729	1
544	772	1
544	831	1
544	1098	1
544	1341	-1
544	1357	1
544	1392	-1
545	611	1
545	1424	-1
546	583	1
546	820	-1
547	611	1
548	753	1
548	1424	1
550	1424	1
551	700	1
551	831	1
551	1341	-1
551	1357	1
552	609	1
553	611	1
553	624	-1
553	675	-1
553	857	1
553	864	1
553	920	-1
553	1091	-1
553	1119	1
553	1124	-1
553	1196	-1
553	1203	1
553	1233	-1
553	1242	1
553	1370	-1
554	1059	-1
555	680	-1
556	611	1
556	913	1
556	946	-1
556	1001	1
556	1279	-1
556	1383	1
557	611	1
558	1401	-1
558	1424	-1
559	691	1
559	722	1
559	724	1
559	762	1
559	827	1
559	865	-1
559	923	1
559	980	1
559	987	1
559	1042	1
559	1082	1
559	1084	1
559	1223	1
559	1314	1
559	1327	1
559	1341	-1
559	1419	-1
559	1432	-1
561	865	1
561	1419	1
562	1052	-1
563	852	1
564	833	1
565	611	1
566	852	1
566	1088	-1
566	1332	-1
567	607	-1
568	1424	-1
569	611	1
570	680	1
571	611	1
571	852	-1
571	1424	-1
573	865	1
573	1419	1
574	1103	-1
575	611	1
575	848	-1
575	1395	-1
576	680	1
576	1229	-1
577	798	1
577	934	1
577	1411	1
578	611	1
580	680	1
580	1340	-1
581	607	-1
582	611	1
582	826	1
583	699	1
583	733	1
583	1335	1
583	1374	1
586	611	1
586	680	-1
587	1082	1
587	1449	1
588	611	1
590	1072	1
591	680	1
592	1052	-1
593	1036	-1
593	1229	-1
595	1321	1
596	661	1
597	611	1
597	680	1
597	1342	1
597	1424	-1
598	611	1
598	852	-1
598	1318	-1
599	1354	1
600	865	1
600	1419	1
601	611	1
601	680	1
601	852	-1
601	1424	1
602	1256	-1
603	852	1
604	1440	1
605	852	1
606	1339	-1
607	621	-1
607	673	-1
607	708	-1
607	738	-1
607	767	-1
607	788	-1
607	919	-1
607	935	-1
607	962	-1
607	965	-1
607	980	-1
607	992	-1
607	1003	-1
607	1071	-1
607	1116	-1
607	1128	-1
607	1146	-1
607	1252	-1
607	1263	-1
607	1267	-1
607	1300	-1
608	611	1
608	680	-1
608	1036	1
609	865	-1
609	927	1
609	1327	-1
609	1419	-1
609	1424	-1
609	1432	1
610	611	1
610	1341	1
610	1368	1
610	1372	-1
611	616	1
611	632	-1
611	635	1
611	639	-1
611	642	-1
611	647	1
611	648	1
611	649	1
611	660	1
611	668	-1
611	669	1
611	674	1
611	675	1
611	688	1
611	689	1
611	692	1
611	693	1
611	695	1
611	700	1
611	715	1
611	716	1
611	727	1
611	732	1
611	739	1
611	748	1
611	752	1
611	758	1
611	764	1
611	770	1
611	775	1
611	777	1
611	790	1
611	792	1
611	796	1
611	798	1
611	803	1
611	810	1
611	813	1
611	823	1
611	826	1
611	829	1
611	831	1
611	836	1
611	850	1
611	852	-1
611	857	1
611	860	1
611	864	1
611	865	1
611	872	1
611	875	1
611	879	-1
611	880	1
611	881	1
611	887	1
611	891	1
611	895	1
611	897	1
611	899	1
611	902	1
611	905	1
611	907	-1
611	913	1
611	915	1
611	920	1
611	922	1
611	925	1
611	926	1
611	931	-1
611	934	1
611	940	1
611	945	1
611	947	1
611	952	1
611	959	1
611	968	-1
611	971	1
611	981	1
611	983	1
611	990	1
611	993	1
611	999	1
611	1000	1
611	1001	1
611	1011	1
611	1012	1
611	1014	1
611	1017	-1
611	1019	1
611	1021	1
611	1022	1
611	1025	1
611	1027	1
611	1029	1
611	1030	-1
611	1033	1
611	1035	1
611	1036	1
611	1037	1
611	1041	1
611	1049	1
611	1055	-1
611	1060	1
611	1061	1
611	1064	1
611	1074	1
611	1077	-1
611	1081	1
611	1082	-1
611	1089	1
611	1095	1
611	1100	1
611	1102	1
611	1106	1
611	1110	1
611	1114	1
611	1119	1
611	1120	1
611	1122	1
611	1126	1
611	1137	1
611	1140	1
611	1145	1
611	1147	1
611	1150	-1
611	1155	1
611	1159	1
611	1160	-1
611	1164	1
611	1174	1
611	1181	1
611	1182	1
611	1196	1
611	1197	-1
611	1200	-1
611	1203	1
611	1215	1
611	1219	1
611	1224	1
611	1225	1
611	1232	1
611	1233	1
611	1235	1
611	1237	-1
611	1238	-1
611	1242	1
611	1248	1
611	1249	1
611	1261	-1
611	1265	1
611	1270	1
611	1277	1
611	1279	1
611	1281	1
611	1287	-1
611	1289	-1
611	1290	1
611	1292	1
611	1294	1
611	1295	1
611	1296	1
611	1299	1
611	1302	1
611	1312	1
611	1317	1
611	1321	-1
611	1322	1
611	1330	1
611	1332	1
611	1336	1
611	1338	1
611	1342	1
611	1345	1
611	1349	1
611	1357	1
611	1360	-1
611	1364	1
611	1368	1
611	1369	1
611	1372	1
611	1373	1
611	1375	1
611	1382	1
611	1383	1
611	1384	-1
611	1385	1
611	1386	1
611	1387	1
611	1390	1
611	1394	1
611	1401	1
611	1405	1
611	1411	1
611	1412	1
611	1417	1
611	1419	1
611	1425	1
611	1426	1
611	1430	1
611	1432	1
611	1442	1
